# Wavelength(Å) I_cont(erg/s/cm2/Å/sr) I_abs(erg/s/cm2/Å/sr)
4855.8762 3.1846e+14 3.1692e+14
4855.8899 3.1846e+14 3.1692e+14
4855.9037 3.1846e+14 3.1691e+14
4855.9174 3.1846e+14 3.1691e+14
4855.9311 3.1846e+14 3.1691e+14
4855.9448 3.1846e+14 3.1691e+14
4855.9585 3.1846e+14 3.1691e+14
4855.9722 3.1846e+14 3.1691e+14
4855.9859 3.1846e+14 3.1691e+14
4855.9997 3.1846e+14 3.1691e+14
4856.0134 3.1846e+14 3.1691e+14
4856.0271 3.1846e+14 3.1690e+14
4856.0408 3.1846e+14 3.1690e+14
4856.0545 3.1846e+14 3.1690e+14
4856.0682 3.1846e+14 3.1690e+14
4856.0819 3.1846e+14 3.1690e+14
